ID_candidate,firstname,lastname,n_answers,answer_3387,answer_3388,answer_3389,answer_3391,answer_3392,answer_3398,answer_3399,answer_3412,answer_3413,answer_3414,answer_3415,answer_3416,answer_3417,answer_3418,answer_3419,answer_3420,answer_3421,answer_3422,answer_3423,answer_3424,answer_3425,answer_3426,answer_3427,answer_3428,answer_3429,answer_3430,answer_3431,answer_3432,answer_3433,answer_3434,answer_3435,answer_3436,answer_3437,answer_3438,answer_3439,answer_3440,answer_3441,answer_3442,answer_3443,answer_3444,answer_3445,answer_3446,answer_3447,answer_3448,answer_3449,answer_3450,answer_3451,answer_3452,answer_3453,answer_3454,answer_3455,answer_3456,answer_3457,answer_3458,answer_3459,answer_3460,answer_3461,answer_3462,answer_3463,answer_3464,answer_3465,answer_3466,answer_3467,answer_3468,answer_3469,answer_3470,answer_3471,answer_3472,answer_3473,answer_3474,answer_3475,answer_3476,answer_3477,answer_3478,answer_3479,username
46788,Naomi,Brot,75,0.0,0.0,17.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,75.0,0.0,25.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,75.0,100.0,100.0,100.0,0.0,75.0,0.0,75.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,0.0,25.0,0.0,67.0,100.0,75.0,75.0,100.0,100.0,100.0,0.0,25.0,100.0,100.0,0.0,100.0,0.0,naomithebread
49254,Severin Quirin,Staubli,75,67.0,100.0,100.0,0.0,0.0,100.0,17.0,100.0,0.0,0.0,25.0,100.0,0.0,100.0,0.0,75.0,75.0,75.0,0.0,0.0,0.0,25.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,25.0,100.0,0.0,100.0,0.0,75.0,100.0,0.0,75.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,50.0,0.0,100.0,0.0,75.0,StaubliSeverin
50115,Fabio,Haller,75,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,75.0,100.0,100.0,0.0,0.0,100.0,100.0,75.0,100.0,100.0,0.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,100.0,75.0,100.0,0.0,100.0,100.0,25.0,0.0,25.0,0.0,83.0,83.0,0.0,100.0,100.0,100.0,75.0,0.0,50.0,100.0,75.0,25.0,75.0,25.0,Fabio_Haller
46443,Anna,Jäger,75,67.0,33.0,0.0,0.0,100.0,0.0,33.0,100.0,100.0,100.0,100.0,25.0,25.0,75.0,100.0,100.0,25.0,100.0,25.0,0.0,100.0,75.0,100.0,0.0,75.0,25.0,25.0,100.0,100.0,25.0,100.0,25.0,75.0,100.0,25.0,100.0,0.0,25.0,100.0,25.0,25.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,75.0,100.0,75.0,100.0,100.0,25.0,100.0,100.0,0.0,75.0,75.0,83.0,83.0,83.0,25.0,100.0,75.0,100.0,75.0,50.0,25.0,75.0,50.0,0.0,50.0,25.0,AnnaJger2
47224,Luca,Boog,75,67.0,83.0,17.0,25.0,100.0,0.0,33.0,25.0,75.0,0.0,100.0,75.0,75.0,0.0,75.0,25.0,0.0,100.0,75.0,0.0,75.0,0.0,0.0,0.0,75.0,75.0,100.0,100.0,25.0,75.0,75.0,25.0,25.0,0.0,0.0,75.0,25.0,100.0,0.0,25.0,100.0,75.0,100.0,0.0,25.0,100.0,100.0,0.0,75.0,100.0,0.0,0.0,0.0,25.0,0.0,0.0,75.0,75.0,100.0,75.0,67.0,33.0,0.0,0.0,75.0,25.0,75.0,25.0,75.0,75.0,50.0,25.0,100.0,75.0,50.0,boog_luca
48217,Anna-Lena,Beck,75,0.0,0.0,0.0,75.0,100.0,0.0,83.0,100.0,100.0,100.0,75.0,0.0,75.0,25.0,100.0,75.0,75.0,75.0,100.0,0.0,100.0,75.0,100.0,0.0,75.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,25.0,100.0,75.0,75.0,0.0,75.0,25.0,0.0,100.0,25.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,83.0,100.0,100.0,100.0,75.0,100.0,100.0,75.0,0.0,50.0,100.0,50.0,0.0,100.0,0.0,annalendliii
48380,Anita,Vassalli,75,83.0,50.0,17.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,75.0,100.0,0.0,75.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,75.0,75.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,25.0,0.0,0.0,100.0,100.0,25.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,25.0,75.0,100.0,100.0,0.0,0.0,100.0,0.0,25.0,25.0,25.0,50.0,75.0,0.0,75.0,50.0,0.0,vassallianita
48961,Adrian,Lipkovits,75,0.0,17.0,33.0,100.0,100.0,0.0,67.0,100.0,100.0,0.0,100.0,25.0,0.0,75.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,75.0,0.0,100.0,100.0,0.0,100.0,25.0,0.0,100.0,75.0,100.0,0.0,25.0,100.0,25.0,25.0,100.0,0.0,25.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,17.0,0.0,100.0,0.0,100.0,25.0,25.0,50.0,75.0,50.0,75.0,75.0,0.0,tjfadrian
49985,Nino,Russano,75,17.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,25.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,75.0,100.0,75.0,0.0,25.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,75.0,75.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,25.0,100.0,100.0,100.0,0.0,25.0,33.0,33.0,100.0,75.0,0.0,100.0,75.0,75.0,0.0,50.0,75.0,75.0,25.0,75.0,50.0,ninorussano
46120,Leena,Raass,75,67.0,17.0,0.0,25.0,100.0,0.0,17.0,100.0,75.0,25.0,100.0,75.0,25.0,100.0,100.0,100.0,25.0,25.0,0.0,0.0,25.0,0.0,25.0,100.0,0.0,75.0,25.0,100.0,100.0,25.0,100.0,25.0,25.0,100.0,0.0,100.0,0.0,25.0,100.0,25.0,0.0,100.0,25.0,100.0,75.0,100.0,25.0,100.0,0.0,0.0,75.0,75.0,75.0,100.0,0.0,75.0,100.0,25.0,75.0,100.0,100.0,83.0,33.0,0.0,100.0,0.0,75.0,0.0,50.0,50.0,75.0,50.0,25.0,100.0,25.0,LeenaRaass
46200,Samuel,Zbinden,75,17.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,75.0,0.0,100.0,25.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,25.0,100.0,100.0,0.0,0.0,100.0,100.0,25.0,100.0,75.0,0.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,0.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,25.0,17.0,67.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,50.0,100.0,100.0,0.0,100.0,50.0,samuel_zbinden
46258,Klemens,Iten,75,17.0,0.0,17.0,75.0,100.0,0.0,67.0,100.0,75.0,100.0,100.0,25.0,75.0,100.0,100.0,75.0,25.0,75.0,75.0,0.0,75.0,100.0,75.0,0.0,75.0,0.0,0.0,100.0,100.0,25.0,100.0,25.0,100.0,100.0,25.0,100.0,25.0,25.0,100.0,0.0,75.0,100.0,25.0,100.0,100.0,100.0,0.0,75.0,0.0,25.0,100.0,100.0,100.0,75.0,75.0,100.0,100.0,25.0,75.0,25.0,83.0,83.0,83.0,25.0,100.0,75.0,100.0,50.0,50.0,50.0,75.0,50.0,25.0,75.0,50.0,klemensiten
46484,Ruben Daniel,Garbade,75,17.0,33.0,83.0,75.0,100.0,0.0,33.0,100.0,25.0,100.0,100.0,25.0,75.0,75.0,75.0,75.0,25.0,75.0,100.0,0.0,75.0,75.0,75.0,0.0,25.0,25.0,25.0,100.0,25.0,75.0,75.0,25.0,0.0,75.0,0.0,100.0,0.0,25.0,100.0,25.0,100.0,100.0,25.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,75.0,75.0,100.0,25.0,75.0,100.0,75.0,100.0,75.0,83.0,83.0,100.0,0.0,0.0,75.0,75.0,75.0,50.0,50.0,100.0,50.0,0.0,75.0,50.0,RubenGarb
46820,Vladlena,Denysova,75,100.0,33.0,17.0,25.0,25.0,0.0,67.0,25.0,100.0,100.0,100.0,0.0,25.0,0.0,25.0,75.0,0.0,100.0,75.0,0.0,75.0,0.0,0.0,0.0,25.0,75.0,100.0,100.0,25.0,75.0,25.0,25.0,25.0,100.0,25.0,100.0,25.0,100.0,0.0,100.0,100.0,25.0,100.0,75.0,75.0,100.0,25.0,25.0,25.0,100.0,25.0,25.0,75.0,100.0,0.0,100.0,0.0,75.0,75.0,100.0,67.0,67.0,33.0,0.0,75.0,75.0,75.0,75.0,25.0,75.0,100.0,75.0,75.0,75.0,25.0,_vladlenad_
47460,Mike,Halbheer,75,83.0,33.0,0.0,100.0,100.0,0.0,17.0,100.0,100.0,100.0,75.0,0.0,25.0,75.0,100.0,75.0,25.0,100.0,100.0,0.0,100.0,75.0,100.0,0.0,100.0,0.0,0.0,100.0,75.0,75.0,25.0,0.0,0.0,100.0,25.0,0.0,25.0,75.0,75.0,0.0,25.0,100.0,25.0,100.0,100.0,100.0,25.0,100.0,0.0,75.0,100.0,25.0,75.0,100.0,75.0,75.0,100.0,25.0,75.0,100.0,83.0,100.0,67.0,25.0,100.0,75.0,100.0,75.0,25.0,75.0,100.0,50.0,25.0,75.0,50.0,MikeHalbheer
48301,Elias,Zoller,75,100.0,17.0,33.0,100.0,75.0,0.0,67.0,75.0,100.0,100.0,75.0,25.0,75.0,0.0,100.0,100.0,0.0,100.0,75.0,25.0,100.0,75.0,0.0,0.0,25.0,0.0,0.0,100.0,25.0,75.0,75.0,25.0,75.0,0.0,25.0,75.0,0.0,100.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,25.0,100.0,25.0,75.0,25.0,75.0,25.0,0.0,0.0,100.0,100.0,100.0,67.0,67.0,33.0,0.0,100.0,75.0,75.0,50.0,25.0,75.0,75.0,50.0,25.0,75.0,50.0,ZollerElias
49019,Timothy,Oesch,75,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,25.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,17.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,25.0,Timothy_Oesch
49684,Loris Noel,Steffen,75,0.0,33.0,0.0,75.0,100.0,0.0,17.0,100.0,75.0,100.0,75.0,25.0,0.0,75.0,100.0,75.0,0.0,0.0,100.0,0.0,100.0,75.0,0.0,0.0,0.0,25.0,0.0,100.0,100.0,25.0,100.0,100.0,25.0,100.0,0.0,100.0,0.0,0.0,100.0,25.0,25.0,100.0,0.0,75.0,75.0,100.0,100.0,75.0,75.0,0.0,0.0,75.0,75.0,75.0,0.0,100.0,0.0,0.0,75.0,100.0,100.0,83.0,50.0,0.0,100.0,0.0,100.0,50.0,25.0,50.0,100.0,50.0,50.0,75.0,50.0,lorissteffen
45879,Dominic,Täubert,75,67.0,17.0,83.0,75.0,100.0,0.0,83.0,75.0,100.0,100.0,75.0,0.0,100.0,25.0,75.0,75.0,25.0,100.0,100.0,25.0,100.0,100.0,25.0,0.0,75.0,0.0,0.0,100.0,0.0,75.0,0.0,0.0,25.0,0.0,100.0,0.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,75.0,25.0,75.0,100.0,25.0,75.0,100.0,75.0,75.0,25.0,50.0,83.0,100.0,0.0,75.0,100.0,100.0,75.0,25.0,50.0,75.0,75.0,25.0,75.0,25.0,DominicTaeubert
45897,Tobias,Adam,75,50.0,17.0,33.0,100.0,100.0,0.0,100.0,75.0,100.0,100.0,25.0,0.0,100.0,25.0,100.0,100.0,100.0,100.0,100.0,25.0,100.0,100.0,75.0,0.0,100.0,0.0,0.0,100.0,25.0,100.0,0.0,0.0,25.0,75.0,100.0,0.0,100.0,75.0,0.0,75.0,75.0,75.0,75.0,100.0,100.0,100.0,0.0,25.0,0.0,100.0,75.0,25.0,75.0,100.0,25.0,100.0,100.0,100.0,0.0,25.0,33.0,67.0,100.0,75.0,75.0,100.0,100.0,100.0,0.0,50.0,100.0,75.0,0.0,100.0,50.0,tadamzh
46003,David,Bilang,75,17.0,33.0,67.0,75.0,100.0,25.0,67.0,100.0,75.0,100.0,75.0,25.0,75.0,75.0,25.0,0.0,75.0,75.0,100.0,0.0,75.0,75.0,25.0,25.0,25.0,75.0,0.0,100.0,75.0,25.0,100.0,25.0,75.0,100.0,100.0,75.0,75.0,100.0,0.0,100.0,75.0,100.0,25.0,100.0,75.0,100.0,75.0,0.0,0.0,100.0,25.0,75.0,75.0,100.0,0.0,25.0,0.0,100.0,100.0,100.0,33.0,100.0,67.0,0.0,25.0,25.0,100.0,25.0,50.0,75.0,75.0,50.0,25.0,50.0,50.0,BilangDavid
46122,Lea,Schmid,75,50.0,17.0,0.0,100.0,100.0,0.0,67.0,100.0,100.0,100.0,100.0,0.0,75.0,75.0,100.0,100.0,0.0,0.0,75.0,0.0,100.0,75.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,25.0,100.0,25.0,100.0,0.0,25.0,100.0,25.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,25.0,100.0,100.0,100.0,0.0,25.0,67.0,83.0,83.0,75.0,75.0,75.0,100.0,75.0,0.0,50.0,100.0,50.0,0.0,75.0,0.0,LeaSchmid
46342,Dylan,Ferraro,75,17.0,0.0,17.0,75.0,100.0,0.0,50.0,100.0,25.0,75.0,75.0,75.0,75.0,75.0,100.0,100.0,75.0,100.0,25.0,0.0,100.0,25.0,75.0,0.0,25.0,25.0,25.0,100.0,100.0,0.0,100.0,100.0,75.0,100.0,0.0,100.0,0.0,75.0,100.0,75.0,25.0,100.0,0.0,75.0,75.0,100.0,100.0,25.0,75.0,25.0,75.0,0.0,75.0,75.0,0.0,25.0,25.0,0.0,25.0,100.0,100.0,100.0,50.0,0.0,100.0,75.0,100.0,50.0,25.0,50.0,100.0,25.0,25.0,75.0,25.0,dytschgo
46343,Melanie (Meli),Racine,75,67.0,17.0,0.0,100.0,100.0,0.0,17.0,100.0,0.0,0.0,75.0,75.0,0.0,75.0,75.0,25.0,0.0,25.0,25.0,0.0,100.0,75.0,25.0,0.0,25.0,75.0,25.0,100.0,75.0,75.0,75.0,75.0,75.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,75.0,75.0,75.0,25.0,25.0,0.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,0.0,25.0,100.0,100.0,100.0,17.0,0.0,75.0,0.0,75.0,25.0,75.0,50.0,75.0,50.0,75.0,75.0,50.0,meliracine
46452,Yann,Kuster,75,33.0,17.0,17.0,75.0,100.0,0.0,67.0,100.0,100.0,100.0,100.0,0.0,75.0,75.0,100.0,100.0,25.0,75.0,100.0,0.0,100.0,75.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,75.0,25.0,0.0,25.0,100.0,25.0,100.0,0.0,25.0,100.0,25.0,25.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,75.0,100.0,75.0,75.0,100.0,75.0,100.0,100.0,100.0,75.0,75.0,83.0,83.0,100.0,75.0,100.0,25.0,100.0,75.0,25.0,50.0,75.0,50.0,0.0,75.0,0.0,YannKuster
47119,Benjamin,Walder,75,67.0,33.0,17.0,75.0,75.0,25.0,100.0,75.0,75.0,100.0,25.0,25.0,75.0,25.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,100.0,75.0,25.0,75.0,25.0,25.0,100.0,25.0,75.0,75.0,25.0,25.0,25.0,75.0,25.0,75.0,75.0,25.0,75.0,75.0,25.0,75.0,100.0,100.0,100.0,25.0,75.0,25.0,75.0,75.0,75.0,75.0,100.0,25.0,100.0,100.0,100.0,25.0,75.0,33.0,67.0,83.0,25.0,25.0,100.0,75.0,75.0,25.0,50.0,100.0,75.0,25.0,75.0,50.0,WalderBenjamin
47738,Marc,Rüdisüli,75,83.0,33.0,50.0,25.0,25.0,0.0,50.0,0.0,100.0,0.0,100.0,0.0,25.0,0.0,100.0,75.0,0.0,100.0,75.0,0.0,75.0,25.0,0.0,25.0,25.0,0.0,0.0,100.0,0.0,75.0,75.0,25.0,25.0,0.0,25.0,75.0,0.0,100.0,0.0,75.0,100.0,100.0,25.0,100.0,75.0,100.0,25.0,25.0,25.0,100.0,75.0,75.0,75.0,75.0,25.0,0.0,75.0,75.0,100.0,75.0,67.0,67.0,83.0,0.0,75.0,75.0,75.0,50.0,50.0,50.0,75.0,50.0,50.0,50.0,50.0,MarcRudisuli
47773,Merlin,Schwendener,75,17.0,0.0,67.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,25.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,25.0,100.0,25.0,100.0,0.0,100.0,0.0,0.0,100.0,75.0,100.0,100.0,0.0,25.0,25.0,100.0,75.0,100.0,75.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,25.0,100.0,75.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,75.0,17.0,83.0,100.0,25.0,0.0,100.0,100.0,100.0,0.0,25.0,100.0,100.0,0.0,100.0,50.0,m_schwendener
48250,Benjamin,Locher,75,33.0,0.0,0.0,100.0,100.0,0.0,67.0,100.0,100.0,100.0,75.0,0.0,75.0,75.0,100.0,25.0,25.0,25.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,75.0,100.0,0.0,25.0,100.0,75.0,100.0,0.0,25.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,25.0,100.0,100.0,100.0,100.0,25.0,100.0,100.0,75.0,75.0,25.0,67.0,100.0,83.0,75.0,75.0,100.0,100.0,100.0,25.0,50.0,75.0,50.0,0.0,75.0,0.0,bncklc
48295,Tim,Voser,75,17.0,83.0,0.0,25.0,100.0,0.0,17.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,75.0,25.0,0.0,75.0,100.0,0.0,25.0,0.0,0.0,25.0,0.0,75.0,100.0,100.0,100.0,0.0,100.0,75.0,75.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,0.0,100.0,0.0,25.0,0.0,0.0,25.0,100.0,0.0,100.0,75.0,83.0,100.0,33.0,0.0,100.0,0.0,0.0,25.0,25.0,50.0,75.0,0.0,75.0,75.0,0.0,tim_voser
48389,Florian,Möller,75,83.0,0.0,0.0,75.0,100.0,0.0,0.0,100.0,25.0,0.0,75.0,100.0,0.0,75.0,0.0,25.0,75.0,100.0,25.0,25.0,25.0,25.0,0.0,25.0,0.0,75.0,100.0,100.0,75.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,25.0,0.0,75.0,0.0,75.0,0.0,25.0,100.0,100.0,25.0,25.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,100.0,75.0,100.0,100.0,17.0,0.0,100.0,0.0,75.0,25.0,25.0,75.0,75.0,0.0,75.0,25.0,0.0,Florian_Moeller
49095,Gian,Brun,75,0.0,33.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,25.0,100.0,100.0,0.0,100.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,25.0,25.0,75.0,75.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,75.0,75.0,0.0,0.0,100.0,0.0,0.0,100.0,75.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,50.0,50.0,25.0,50.0,50.0,0.0,gianbrun
49276,Darshan,Rubischung,75,17.0,83.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,75.0,50.0,0.0,50.0,50.0,25.0,DRubischung
49667,Simon,Leray,75,33.0,0.0,0.0,75.0,100.0,0.0,17.0,100.0,25.0,0.0,100.0,75.0,0.0,75.0,75.0,75.0,25.0,25.0,25.0,0.0,100.0,25.0,100.0,0.0,25.0,25.0,0.0,100.0,100.0,0.0,75.0,25.0,25.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,25.0,100.0,0.0,75.0,75.0,75.0,25.0,25.0,25.0,0.0,100.0,25.0,25.0,25.0,25.0,75.0,75.0,75.0,75.0,100.0,100.0,100.0,17.0,0.0,100.0,25.0,75.0,50.0,50.0,75.0,100.0,50.0,50.0,75.0,50.0,SimonLeray
49680,Viktor Urban,Gsteiger,75,83.0,0.0,0.0,100.0,100.0,0.0,50.0,100.0,75.0,75.0,100.0,100.0,0.0,75.0,100.0,100.0,25.0,100.0,25.0,0.0,75.0,75.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,75.0,75.0,100.0,25.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,75.0,75.0,25.0,25.0,100.0,25.0,0.0,100.0,25.0,75.0,100.0,0.0,100.0,100.0,75.0,0.0,100.0,100.0,100.0,33.0,0.0,100.0,75.0,75.0,25.0,0.0,50.0,75.0,50.0,25.0,25.0,0.0,VGsteiger
49946,Timo,Räbsamen,75,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,75.0,100.0,25.0,100.0,25.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,75.0,100.0,0.0,100.0,75.0,0.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,33.0,100.0,25.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,50.0,RaebsamenTimo
46175,Sandro,Tanner,75,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,75.0,100.0,25.0,100.0,25.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,25.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,83.0,100.0,100.0,0.0,100.0,25.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,75.0,SandroTanner
46224,Matthias,Erni,75,0.0,50.0,0.0,75.0,100.0,0.0,0.0,75.0,75.0,0.0,75.0,100.0,0.0,100.0,100.0,0.0,0.0,75.0,0.0,100.0,75.0,100.0,0.0,0.0,0.0,75.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,25.0,0.0,100.0,0.0,0.0,0.0,75.0,100.0,0.0,0.0,0.0,100.0,75.0,75.0,0.0,0.0,0.0,100.0,0.0,75.0,75.0,100.0,100.0,67.0,0.0,100.0,0.0,0.0,50.0,25.0,50.0,75.0,0.0,50.0,50.0,0.0,matthias_erni
46361,Juan P.,Tribelhorn,75,100.0,83.0,33.0,25.0,0.0,100.0,33.0,0.0,75.0,0.0,0.0,100.0,0.0,0.0,75.0,100.0,100.0,25.0,75.0,0.0,75.0,25.0,0.0,100.0,0.0,100.0,75.0,25.0,0.0,75.0,0.0,100.0,25.0,0.0,25.0,75.0,25.0,100.0,75.0,100.0,75.0,25.0,75.0,75.0,0.0,75.0,25.0,0.0,25.0,100.0,0.0,75.0,75.0,100.0,0.0,0.0,0.0,0.0,100.0,75.0,100.0,33.0,17.0,0.0,75.0,0.0,0.0,50.0,50.0,75.0,75.0,50.0,50.0,50.0,50.0,JuanTribelhorn
46818,Janine,Graber,75,100.0,0.0,0.0,75.0,100.0,0.0,50.0,0.0,100.0,100.0,100.0,0.0,25.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,25.0,100.0,100.0,25.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,75.0,100.0,100.0,0.0,75.0,100.0,25.0,0.0,100.0,100.0,100.0,75.0,0.0,100.0,0.0,0.0,67.0,83.0,17.0,0.0,0.0,25.0,100.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,_JanineGraber
46821,Joël,Müller,75,100.0,33.0,83.0,75.0,0.0,0.0,67.0,0.0,100.0,0.0,100.0,0.0,75.0,0.0,75.0,75.0,0.0,100.0,100.0,0.0,75.0,75.0,25.0,0.0,25.0,0.0,0.0,100.0,0.0,100.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,100.0,0.0,100.0,100.0,75.0,75.0,75.0,75.0,100.0,25.0,0.0,75.0,100.0,25.0,25.0,75.0,75.0,25.0,25.0,100.0,75.0,100.0,100.0,67.0,67.0,67.0,0.0,75.0,75.0,75.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,Leosch_97
